progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
16.016016016016017,-14.394376665457642,2.353751031290151,100.0,0.0,0.0,0.0,39.080526914396096,5.2873392202326315
16.116116116116117,-14.248344903375566,2.937133691312191,100.0,0.0,0.0,0.0,39.4385326053287,5.854114680792321
16.216216216216218,-13.432223873923476,4.91029301472224,100.0,0.0,0.0,0.0,39.71791684262388,6.217898857776264
16.316316316316318,-12.151576529709025,4.465759860849818,100.0,0.0,0.0,0.0,39.76424857780146,6.255264469863493
16.416416416416418,-8.663778835936007,2.23001633101994,100.0,0.0,0.0,0.0,39.52288413736722,5.915701293434589
16.516516516516518,-6.123214382174183,2.2429809511910808,100.0,0.0,0.0,0.0,39.50014584133695,5.718724348837232
16.616616616616618,-5.386078457155009,2.577013288109318,100.0,0.0,0.0,0.0,38.65169262878092,5.452422168296611
16.716716716716718,-9.020977211507157,1.3859720355764082,100.0,0.0,0.0,0.0,38.29604496476966,5.162366250508875
16.816816816816818,-10.868788972219425,2.3623146671758035,100.0,0.0,0.0,0.0,37.897427559471716,4.977341338963583
16.916916916916918,-9.582660390187764,3.851868597541246,100.0,0.0,0.0,0.0,37.79988772990826,5.142350828330764
17.017017017017018,-9.961656423041907,5.656670063628158,100.0,0.0,0.0,0.0,37.89497219005506,5.5955378720604125
17.117117117117118,-8.699488225864034,3.016793892776063,100.0,0.0,0.0,0.0,37.73940657194675,6.149753070584715
17.217217217217218,-8.368933240077311,2.518066365122306,100.0,0.0,0.0,0.0,29.702186104613077,12.72331917883682
17.31731731731732,-5.3888506134905105,3.7896446660390706,100.0,0.0,0.0,0.0,38.02109777433376,6.4752436085393255
17.41741741741742,-1.9152949511062267,7.13418029114366,100.0,0.0,0.0,0.0,38.102939171165794,6.746786131195947
17.51751751751752,-4.5918242910504246,3.357674286064158,100.0,0.0,0.0,0.0,38.17490545049444,6.6449865407914155
17.61761761761762,-2.2380875401289013,2.3805702483766806,100.0,0.0,0.0,0.0,38.23145380258797,6.59810482816019
17.71771771771772,0.20850922253270396,3.0045755090288067,100.0,0.0,0.0,0.0,38.48515441634875,6.5434603216131775
17.81781781781782,-1.8849405389654759,3.5335945013438854,100.0,0.0,0.0,0.0,38.41852231730528,6.444668884271321
17.91791791791792,-2.629003741615836,3.281536551453831,100.0,0.0,0.0,0.0,38.5018582173177,6.345727764167002
18.01801801801802,-1.281349868241925,2.8250996911287034,100.0,0.0,0.0,0.0,38.66535842483109,6.197791605444151
18.11811811811812,-0.6249829166488953,3.6861151765528737,100.0,0.0,0.0,0.0,38.49935627626425,6.110126011477996
18.21821821821822,-2.348378018607249,2.4662304361196847,100.0,0.0,0.0,0.0,29.632562541992986,11.377377053529647
18.31831831831832,-1.9054895065988584,1.7892014259331295,100.0,0.0,0.0,0.0,37.75473489312685,5.317429517876162
18.41841841841842,2.564188556261152,4.338361967874622,100.0,0.0,0.0,0.0,37.42004074946929,5.521610120889545
18.51851851851852,3.423699876563201,7.565562552819906,100.0,0.0,0.0,0.0,38.02038784733525,5.493189942724357
18.61861861861862,0.915928291265387,3.6657738617033555,100.0,0.0,0.0,0.0,38.35791646749286,5.9860482344280275
18.71871871871872,2.196310143289891,2.5299726778761427,100.0,0.0,0.0,0.0,38.645641915974046,6.351861339712266
18.81881881881882,-1.2883566200221641,3.015285460667552,100.0,0.0,0.0,0.0,38.76177234274175,6.615672248592231
18.91891891891892,-0.10587288387326795,2.70706620930436,100.0,0.0,0.0,0.0,38.86005515021245,6.756547281590335
